team_full_name,team_id,game_type,game_type_id,playoff_outcome,playoff_outcome_id,years_since_last_active,start_year,team_improvement_during_regular_season,regular_season_sum,made_playoffs_sum,won_stanley_cup_sum,made_playoffs_efficiency,won_stanley_cup_efficiency,time_on_ice,regular_season_count,made_playoffs_count,won_stanely_cup_count,lost_in_stanely_cup_final_count,games_played,wins,nhl_metrics,nhl_metric_values
Ottawa Senators,9,Regular Season,2,Other,0,0,2011,1.5000000000000000,32,16,4,0.5,0.25,3849.0,1,0,0,0,82,41,low_danger_goals_for_per_60_minutes,0.37412314886983633
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2011,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3975.0,1,0,0,0,82,35,low_danger_goals_for_per_60_minutes,0.3320754716981132
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2011,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3902.0,1,0,0,0,82,33,low_danger_goals_for_per_60_minutes,0.3844182470527934
Florida Panthers,13,Regular Season,2,Other,0,0,2011,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3957.0,1,0,0,0,82,38,low_danger_goals_for_per_60_minutes,0.2880970432145565
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2011,0.09433962264150943396,32,16,3,0.5,0.1875,3919.0,1,0,0,0,82,38,low_danger_goals_for_per_60_minutes,0.30620056136769586
Washington Capitals,15,Regular Season,2,Other,0,0,2011,2.5714285714285714,50,33,1,0.66,0.030303031,3971.0,1,0,0,0,82,42,low_danger_goals_for_per_60_minutes,0.34751951649458573
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2011,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3964.0,1,0,0,0,82,45,low_danger_goals_for_per_60_minutes,0.4389505549949546
Detroit Red Wings,17,Regular Season,2,Other,0,0,2011,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3876.0,1,0,0,0,82,48,low_danger_goals_for_per_60_minutes,0.541795665634675
Nashville Predators,18,Regular Season,2,Other,0,0,2011,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,4004.0,1,0,0,0,82,48,low_danger_goals_for_per_60_minutes,0.4045954045954046
St Louis Blues,19,Regular Season,2,Other,0,0,2011,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3854.0,1,0,0,0,82,49,low_danger_goals_for_per_60_minutes,0.3269330565646082
Calgary Flames,20,Regular Season,2,Other,0,0,2011,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3919.0,1,0,0,0,82,37,low_danger_goals_for_per_60_minutes,0.3980607297780046
Colorado Avalanche,21,Regular Season,2,Other,0,0,2011,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3963.0,1,0,0,0,82,41,low_danger_goals_for_per_60_minutes,0.3330809992429977
Edmonton Oilers,22,Regular Season,2,Other,0,0,2011,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3863.0,1,0,0,0,82,32,low_danger_goals_for_per_60_minutes,0.24851151954439554
Vancouver Canucks,23,Regular Season,2,Other,0,0,2011,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3830.0,1,0,0,0,82,51,low_danger_goals_for_per_60_minutes,0.5326370757180157
Anaheim Ducks,24,Regular Season,2,Other,0,0,2011,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3907.0,1,0,0,0,82,34,low_danger_goals_for_per_60_minutes,0.3071410289224469
Dallas Stars,25,Regular Season,2,Other,0,0,2011,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3880.0,1,0,0,0,82,42,low_danger_goals_for_per_60_minutes,0.29381443298969073
Los Angeles Kings,26,Regular Season,2,Other,0,0,2011,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3801.0,1,0,0,0,82,40,low_danger_goals_for_per_60_minutes,0.4419889502762431
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2011,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3962.0,1,0,0,0,82,42,low_danger_goals_for_per_60_minutes,0.3331650681474003
San Jose Sharks,28,Regular Season,2,Other,0,0,2011,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3989.0,1,0,0,0,82,43,low_danger_goals_for_per_60_minutes,0.25570318375532713
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2011,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3810.0,1,0,0,0,82,29,low_danger_goals_for_per_60_minutes,0.4094488188976378
Minnesota Wild,30,Regular Season,2,Other,0,0,2011,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3879.0,1,0,0,0,82,35,low_danger_goals_for_per_60_minutes,0.29389017788089716
Winnipeg Jets,52,Regular Season,2,Other,0,0,2011,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3910.0,1,0,0,0,82,37,low_danger_goals_for_per_60_minutes,0.3836317135549872
New Jersey Devils,1,Regular Season,2,Other,0,0,2012,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,2246.0,1,0,0,0,48,19,low_danger_goals_for_per_60_minutes,0.2404274265360641
New York Islanders,2,Regular Season,2,Other,0,0,2012,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,2343.0,1,0,0,0,48,24,low_danger_goals_for_per_60_minutes,0.3072983354673495
New York Rangers,3,Regular Season,2,Other,0,0,2012,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,2329.0,1,0,0,0,48,26,low_danger_goals_for_per_60_minutes,0.30914555603263205
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2012,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,2200.0,1,0,0,0,48,23,low_danger_goals_for_per_60_minutes,0.3
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2012,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,2259.0,1,0,0,0,48,36,low_danger_goals_for_per_60_minutes,0.4249667994687915
Boston Bruins,6,Regular Season,2,Other,0,0,2012,3.8333333333333333,100,77,6,0.77,0.077922076,2320.0,1,0,0,0,48,28,low_danger_goals_for_per_60_minutes,0.23275862068965517
Buffalo Sabres,7,Regular Season,2,Other,0,0,2012,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,2231.0,1,0,0,0,48,21,low_danger_goals_for_per_60_minutes,0.24204392649036308
Montreal Canadiens,8,Regular Season,2,Other,0,0,2012,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,2194.0,1,0,0,0,48,29,low_danger_goals_for_per_60_minutes,0.3828623518687329
Ottawa Senators,9,Regular Season,2,Other,0,0,2012,1.5000000000000000,32,16,4,0.5,0.25,2270.0,1,0,0,0,48,25,low_danger_goals_for_per_60_minutes,0.3964757709251101
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2012,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,2268.0,1,0,0,0,48,26,low_danger_goals_for_per_60_minutes,0.3968253968253968
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2012,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,2278.0,1,0,0,0,48,19,low_danger_goals_for_per_60_minutes,0.3160667251975417
Florida Panthers,13,Regular Season,2,Other,0,0,2012,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,2338.0,1,0,0,0,48,15,low_danger_goals_for_per_60_minutes,0.2566295979469632
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2012,0.09433962264150943396,32,16,3,0.5,0.1875,2280.0,1,0,0,0,48,18,low_danger_goals_for_per_60_minutes,0.42105263157894735
Washington Capitals,15,Regular Season,2,Other,0,0,2012,2.5714285714285714,50,33,1,0.66,0.030303031,2288.0,1,0,0,0,48,27,low_danger_goals_for_per_60_minutes,0.6031468531468531
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2012,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,2316.0,1,0,0,0,48,36,low_danger_goals_for_per_60_minutes,0.38860103626943004
Detroit Red Wings,17,Regular Season,2,Other,0,0,2012,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,2250.0,1,0,0,0,48,24,low_danger_goals_for_per_60_minutes,0.37333333333333335
Nashville Predators,18,Regular Season,2,Other,0,0,2012,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,2345.0,1,0,0,0,48,16,low_danger_goals_for_per_60_minutes,0.2302771855010661
St Louis Blues,19,Regular Season,2,Other,0,0,2012,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,2301.0,1,0,0,0,48,29,low_danger_goals_for_per_60_minutes,0.5215123859191656
Calgary Flames,20,Regular Season,2,Other,0,0,2012,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,2319.0,1,0,0,0,48,19,low_danger_goals_for_per_60_minutes,0.2069857697283312
Colorado Avalanche,21,Regular Season,2,Other,0,0,2012,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,2282.0,1,0,0,0,48,16,low_danger_goals_for_per_60_minutes,0.2892199824715162
Edmonton Oilers,22,Regular Season,2,Other,0,0,2012,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,2239.0,1,0,0,0,48,19,low_danger_goals_for_per_60_minutes,0.3483698079499777
Vancouver Canucks,23,Regular Season,2,Other,0,0,2012,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,2254.0,1,0,0,0,48,26,low_danger_goals_for_per_60_minutes,0.47914818101153506
Anaheim Ducks,24,Regular Season,2,Other,0,0,2012,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,2337.0,1,0,0,0,48,30,low_danger_goals_for_per_60_minutes,0.25673940949935814
Dallas Stars,25,Regular Season,2,Other,0,0,2012,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,2232.0,1,0,0,0,48,22,low_danger_goals_for_per_60_minutes,0.4032258064516129
Los Angeles Kings,26,Regular Season,2,Other,0,0,2012,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,2279.0,1,0,0,0,48,27,low_danger_goals_for_per_60_minutes,0.4475647213690215
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2012,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,2263.0,1,0,0,0,48,21,low_danger_goals_for_per_60_minutes,0.3711886875828546
San Jose Sharks,28,Regular Season,2,Other,0,0,2012,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,2306.0,1,0,0,0,48,25,low_danger_goals_for_per_60_minutes,0.3642671292281006
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2012,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,2294.0,1,0,0,0,48,24,low_danger_goals_for_per_60_minutes,0.4184829991281604
Minnesota Wild,30,Regular Season,2,Other,0,0,2012,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,2307.0,1,0,0,0,48,26,low_danger_goals_for_per_60_minutes,0.39011703511053314
Winnipeg Jets,52,Regular Season,2,Other,0,0,2012,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,2355.0,1,0,0,0,48,24,low_danger_goals_for_per_60_minutes,0.35668789808917195
New Jersey Devils,1,Regular Season,2,Other,0,0,2013,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3942.0,1,0,0,0,82,35,low_danger_goals_for_per_60_minutes,0.197869101978691
New York Islanders,2,Regular Season,2,Other,0,0,2013,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,3907.0,1,0,0,0,82,34,low_danger_goals_for_per_60_minutes,0.2764269260302022
New York Rangers,3,Regular Season,2,Other,0,0,2013,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3936.0,1,0,0,0,82,45,low_danger_goals_for_per_60_minutes,0.2896341463414634
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2013,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3738.0,1,0,0,0,82,42,low_danger_goals_for_per_60_minutes,0.35313001605136435
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2013,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3905.0,1,0,0,0,82,51,low_danger_goals_for_per_60_minutes,0.24583866837387963
Boston Bruins,6,Regular Season,2,Other,0,0,2013,3.8333333333333333,100,77,6,0.77,0.077922076,3989.0,1,0,0,0,82,54,low_danger_goals_for_per_60_minutes,0.4662822762597142
Buffalo Sabres,7,Regular Season,2,Other,0,0,2013,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3890.0,1,0,0,0,82,21,low_danger_goals_for_per_60_minutes,0.13881748071979436
Montreal Canadiens,8,Regular Season,2,Other,0,0,2013,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3818.0,1,0,0,0,82,46,low_danger_goals_for_per_60_minutes,0.26715557883708746
Ottawa Senators,9,Regular Season,2,Other,0,0,2013,1.5000000000000000,32,16,4,0.5,0.25,3812.0,1,0,0,0,82,37,low_danger_goals_for_per_60_minutes,0.4879328436516264
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2013,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3914.0,1,0,0,0,82,38,low_danger_goals_for_per_60_minutes,0.41389882473173223
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2013,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3932.0,1,0,0,0,82,36,low_danger_goals_for_per_60_minutes,0.3967446592065107
Florida Panthers,13,Regular Season,2,Other,0,0,2013,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3914.0,1,0,0,0,82,29,low_danger_goals_for_per_60_minutes,0.35258048032703115
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2013,0.09433962264150943396,32,16,3,0.5,0.1875,3878.0,1,0,0,0,82,46,low_danger_goals_for_per_60_minutes,0.3403816400206292
Washington Capitals,15,Regular Season,2,Other,0,0,2013,2.5714285714285714,50,33,1,0.66,0.030303031,3878.0,1,0,0,0,82,38,low_danger_goals_for_per_60_minutes,0.3867973182052604
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2013,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3994.0,1,0,0,0,82,46,low_danger_goals_for_per_60_minutes,0.4056084126189284
Detroit Red Wings,17,Regular Season,2,Other,0,0,2013,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3854.0,1,0,0,0,82,39,low_danger_goals_for_per_60_minutes,0.2802283341982356
Nashville Predators,18,Regular Season,2,Other,0,0,2013,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,4001.0,1,0,0,0,82,38,low_danger_goals_for_per_60_minutes,0.31492126968257933
St Louis Blues,19,Regular Season,2,Other,0,0,2013,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3833.0,1,0,0,0,82,52,low_danger_goals_for_per_60_minutes,0.36003130707018
Calgary Flames,20,Regular Season,2,Other,0,0,2013,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3989.0,1,0,0,0,82,35,low_danger_goals_for_per_60_minutes,0.3008272750062672
Colorado Avalanche,21,Regular Season,2,Other,0,0,2013,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3954.0,1,0,0,0,82,52,low_danger_goals_for_per_60_minutes,0.5007587253414264
Edmonton Oilers,22,Regular Season,2,Other,0,0,2013,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3838.0,1,0,0,0,82,29,low_danger_goals_for_per_60_minutes,0.20323084940072955
Vancouver Canucks,23,Regular Season,2,Other,0,0,2013,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3881.0,1,0,0,0,82,36,low_danger_goals_for_per_60_minutes,0.43287812419479516
Anaheim Ducks,24,Regular Season,2,Other,0,0,2013,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3858.0,1,0,0,0,82,54,low_danger_goals_for_per_60_minutes,0.38880248833592534
Dallas Stars,25,Regular Season,2,Other,0,0,2013,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3861.0,1,0,0,0,82,40,low_danger_goals_for_per_60_minutes,0.3108003108003108
Los Angeles Kings,26,Regular Season,2,Other,0,0,2013,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3807.0,1,0,0,0,82,46,low_danger_goals_for_per_60_minutes,0.3309692671394799
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2013,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3907.0,1,0,0,0,82,37,low_danger_goals_for_per_60_minutes,0.4607115433836703
San Jose Sharks,28,Regular Season,2,Other,0,0,2013,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3954.0,1,0,0,0,82,51,low_danger_goals_for_per_60_minutes,0.3945371775417299
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2013,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3837.0,1,0,0,0,82,43,low_danger_goals_for_per_60_minutes,0.3127443315089914
Minnesota Wild,30,Regular Season,2,Other,0,0,2013,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3938.0,1,0,0,0,82,43,low_danger_goals_for_per_60_minutes,0.33519553072625696
Winnipeg Jets,52,Regular Season,2,Other,0,0,2013,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3880.0,1,0,0,0,82,37,low_danger_goals_for_per_60_minutes,0.3865979381443299
New Jersey Devils,1,Regular Season,2,Other,0,0,2014,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3956.0,1,0,0,0,82,32,low_danger_goals_for_per_60_minutes,0.3640040444893832
New York Islanders,2,Regular Season,2,Other,0,0,2014,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,4003.0,1,0,0,0,82,47,low_danger_goals_for_per_60_minutes,0.31476392705470896
New York Rangers,3,Regular Season,2,Other,0,0,2014,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,4010.0,1,0,0,0,82,53,low_danger_goals_for_per_60_minutes,0.35910224438902744
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2014,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3929.0,1,0,0,0,82,33,low_danger_goals_for_per_60_minutes,0.25960804275897176
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2014,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3860.0,1,0,0,0,82,43,low_danger_goals_for_per_60_minutes,0.32642487046632124
Boston Bruins,6,Regular Season,2,Other,0,0,2014,3.8333333333333333,100,77,6,0.77,0.077922076,4033.0,1,0,0,0,82,41,low_danger_goals_for_per_60_minutes,0.4165633523431689
Buffalo Sabres,7,Regular Season,2,Other,0,0,2014,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3997.0,1,0,0,0,82,23,low_danger_goals_for_per_60_minutes,0.240180135101326
Montreal Canadiens,8,Regular Season,2,Other,0,0,2014,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3934.0,1,0,0,0,82,50,low_danger_goals_for_per_60_minutes,0.42704626334519574
Ottawa Senators,9,Regular Season,2,Other,0,0,2014,1.5000000000000000,32,16,4,0.5,0.25,3865.0,1,0,0,0,82,43,low_danger_goals_for_per_60_minutes,0.21733505821474774
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2014,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3853.0,1,0,0,0,82,30,low_danger_goals_for_per_60_minutes,0.4048793148196211
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2014,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,4042.0,1,0,0,0,82,30,low_danger_goals_for_per_60_minutes,0.31172686788718457
Florida Panthers,13,Regular Season,2,Other,0,0,2014,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3947.0,1,0,0,0,82,38,low_danger_goals_for_per_60_minutes,0.36483405117810996
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2014,0.09433962264150943396,32,16,3,0.5,0.1875,3861.0,1,0,0,0,82,50,low_danger_goals_for_per_60_minutes,0.372960372960373
Washington Capitals,15,Regular Season,2,Other,0,0,2014,2.5714285714285714,50,33,1,0.66,0.030303031,3922.0,1,0,0,0,82,45,low_danger_goals_for_per_60_minutes,0.42835288118306986
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2014,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3999.0,1,0,0,0,82,48,low_danger_goals_for_per_60_minutes,0.28507126781695424
Detroit Red Wings,17,Regular Season,2,Other,0,0,2014,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3826.0,1,0,0,0,82,43,low_danger_goals_for_per_60_minutes,0.2822791427077888
Nashville Predators,18,Regular Season,2,Other,0,0,2014,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,3951.0,1,0,0,0,82,47,low_danger_goals_for_per_60_minutes,0.4859529233105543
St Louis Blues,19,Regular Season,2,Other,0,0,2014,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3941.0,1,0,0,0,82,51,low_danger_goals_for_per_60_minutes,0.36538949505201723
Calgary Flames,20,Regular Season,2,Other,0,0,2014,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,4019.0,1,0,0,0,82,45,low_danger_goals_for_per_60_minutes,0.34336899726300074
Colorado Avalanche,21,Regular Season,2,Other,0,0,2014,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3949.0,1,0,0,0,82,39,low_danger_goals_for_per_60_minutes,0.36464927829830335
Edmonton Oilers,22,Regular Season,2,Other,0,0,2014,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,4068.0,1,0,0,0,82,24,low_danger_goals_for_per_60_minutes,0.22123893805309736
Vancouver Canucks,23,Regular Season,2,Other,0,0,2014,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3925.0,1,0,0,0,82,48,low_danger_goals_for_per_60_minutes,0.3057324840764331
Anaheim Ducks,24,Regular Season,2,Other,0,0,2014,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3949.0,1,0,0,0,82,51,low_danger_goals_for_per_60_minutes,0.2886806786528235
Dallas Stars,25,Regular Season,2,Other,0,0,2014,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3861.0,1,0,0,0,82,41,low_danger_goals_for_per_60_minutes,0.35742035742035744
Los Angeles Kings,26,Regular Season,2,Other,0,0,2014,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3975.0,1,0,0,0,82,40,low_danger_goals_for_per_60_minutes,0.5283018867924528
San Jose Sharks,28,Regular Season,2,Other,0,0,2014,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,4001.0,1,0,0,0,82,40,low_danger_goals_for_per_60_minutes,0.4348912771807048
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2014,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3867.0,1,0,0,0,82,42,low_danger_goals_for_per_60_minutes,0.4034134988363072
Minnesota Wild,30,Regular Season,2,Other,0,0,2014,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3939.0,1,0,0,0,82,46,low_danger_goals_for_per_60_minutes,0.3503427265803503
Winnipeg Jets,52,Regular Season,2,Other,0,0,2014,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3807.0,1,0,0,0,82,43,low_danger_goals_for_per_60_minutes,0.3309692671394799
